cycle,current_date,day_of_simulation,nb_susceptible,nb_exposed,nb_infectious_symptomatic,nb_infectious_asymptomatic,nb_recovered,nb_immune,nb_Qs,nb_Qa,nb_H,nb_D,nb_mask,nb_hand_wash,nb_social_distance,R0,infected_today,tot_infected,semaphore,hospitalized_today,tot_hosp,deaths_today,tot_deaths
0,date ('2020-05-23 00:00:00'),0,21115,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.3,0,0,0,0
24,date ('2020-05-24 00:00:00'),1,21114,1,0,0,0,0,0,0,0,0,39,20,26,0.0,1,2,0.3,0,0,0,0
48,date ('2020-05-25 00:00:00'),2,21114,1,0,0,0,0,0,0,0,0,32,31,35,0.0,0,2,0.3,0,0,0,0
72,date ('2020-05-26 00:00:00'),3,21113,2,0,0,0,0,0,0,0,0,28,37,35,0.0,1,3,0.3,0,0,0,0
96,date ('2020-05-27 00:00:00'),4,21113,2,0,0,0,0,0,0,0,0,37,40,33,0.0,0,3,0.3,0,0,0,0
120,date ('2020-05-28 00:00:00'),5,21112,3,0,0,0,0,0,0,0,0,25,27,40,0.0,1,4,0.3,0,0,0,0
144,date ('2020-05-29 00:00:00'),6,21111,4,0,0,0,0,0,0,0,0,23,36,28,0.0,1,5,0.3,0,0,0,0
168,date ('2020-05-30 00:00:00'),7,21111,3,0,1,0,0,0,1,0,0,29,48,23,0.0,0,5,0.3,0,0,0,0
192,date ('2020-05-31 00:00:00'),8,21110,4,0,1,0,0,0,1,0,0,27,29,31,0.0,1,6,0.3,0,0,0,0
216,date ('2020-06-01 00:00:00'),9,21110,3,1,1,0,0,0,1,0,0,30,46,27,0.0,0,6,0.3,0,0,0,0
240,date ('2020-06-02 00:00:00'),10,21110,2,2,1,0,0,1,1,0,0,35,35,28,0.0,0,6,0.3,0,0,0,0
264,date ('2020-06-03 00:00:00'),11,21109,3,2,1,0,0,1,1,0,0,28,31,42,0.0,1,7,0.3,0,0,0,0
288,date ('2020-06-04 00:00:00'),12,21109,3,2,1,0,0,1,1,0,0,30,34,30,0.0,0,7,0.3,0,0,0,0
312,date ('2020-06-05 00:00:00'),13,21108,3,3,1,0,0,2,1,0,0,22,34,33,0.0,1,8,0.3,0,0,0,0
336,date ('2020-06-06 00:00:00'),14,21107,4,3,1,0,0,2,1,0,0,32,25,30,0.0,1,9,0.3,0,0,0,0
360,date ('2020-06-07 00:00:00'),15,21107,4,3,1,0,0,2,1,0,0,33,37,31,0.0,0,9,0.3,0,0,0,0
384,date ('2020-06-08 00:00:00'),16,21107,2,5,1,0,0,4,1,0,0,31,43,32,0.0,0,9,0.3,0,0,0,0
408,date ('2020-06-09 00:00:00'),17,21106,3,5,1,0,0,4,1,0,0,30,36,33,0.0,1,10,0.3,0,0,0,0
432,date ('2020-06-10 00:00:00'),18,21105,4,5,1,0,0,4,1,0,0,25,33,29,0.0,1,11,0.3,0,0,0,0
456,date ('2020-06-11 00:00:00'),19,21104,3,6,2,0,0,4,2,0,0,29,40,31,0.0,1,12,0.3,0,0,0,0
480,date ('2020-06-12 00:00:00'),20,21104,1,8,2,0,0,4,2,0,0,25,25,36,0.0,0,12,0.3,0,0,0,0
504,date ('2020-06-13 00:00:00'),21,21104,1,8,1,0,1,4,1,0,0,40,53,31,0.0,0,12,0.3,0,0,0,0
528,date ('2020-06-14 00:00:00'),22,21103,2,8,1,0,1,4,1,0,0,26,44,28,0.0,1,13,0.3,0,0,0,0
552,date ('2020-06-15 00:00:00'),23,21102,3,8,1,0,1,4,1,0,0,39,25,34,0.0,1,14,0.3,0,0,0,0
576,date ('2020-06-16 00:00:00'),24,21102,1,10,1,0,1,5,1,0,0,38,28,40,0.0,0,14,0.3,0,0,0,0
600,date ('2020-06-17 00:00:00'),25,21102,1,9,1,0,2,4,1,0,0,40,28,24,0.0,0,14,0.3,0,0,0,0
624,date ('2020-06-18 00:00:00'),26,21102,1,8,1,0,3,3,1,0,0,40,31,31,0.0,0,14,0.3,0,0,0,0
648,date ('2020-06-19 00:00:00'),27,21101,1,9,1,0,3,4,1,0,0,34,33,27,0.0,1,15,0.3,0,0,0,0
672,date ('2020-06-20 00:00:00'),28,21101,1,8,1,0,4,4,1,0,0,26,29,32,0.0,0,15,0.3,0,0,0,0
696,date ('2020-06-21 00:00:00'),29,21100,1,9,1,0,4,4,1,0,0,21,31,26,0.0,1,16,0.3,0,0,0,0
720,date ('2020-06-22 00:00:00'),30,21099,2,8,1,0,5,3,1,0,0,23,36,31,0.0,1,17,0.3,0,0,0,0
744,date ('2020-06-23 00:00:00'),31,21099,2,8,1,0,5,3,1,0,0,32,25,25,0.0,0,17,0.3,0,0,0,0
768,date ('2020-06-24 00:00:00'),32,21099,2,8,1,0,5,3,1,0,0,22,38,39,0.0,0,17,0.3,0,0,0,0
792,date ('2020-06-25 00:00:00'),33,21098,3,8,1,0,5,3,1,0,0,32,33,44,0.0,1,18,0.3,0,0,0,0
816,date ('2020-06-26 00:00:00'),34,21098,2,9,1,0,5,4,1,0,0,38,35,26,0.0,0,18,0.3,0,0,0,0
840,date ('2020-06-27 00:00:00'),35,21097,3,9,1,0,5,4,1,0,0,32,36,39,0.0,1,19,0.3,0,0,0,0
864,date ('2020-06-28 00:00:00'),36,21096,4,9,1,0,5,4,1,0,0,34,32,35,0.0,1,20,0.3,0,0,0,0
888,date ('2020-06-29 00:00:00'),37,21096,3,10,0,0,6,5,0,0,0,30,35,41,0.0,0,20,0.3,0,0,0,0
912,date ('2020-06-30 00:00:00'),38,21096,1,12,0,0,6,6,0,0,0,39,37,32,0.0,0,20,0.3,0,0,0,0
936,date ('2020-07-01 00:00:00'),39,21095,1,12,1,0,6,6,0,0,0,16,25,30,0.0,1,21,0.3,0,0,0,0
960,date ('2020-07-02 00:00:00'),40,21094,2,10,1,0,8,5,0,0,0,29,31,33,0.0,1,22,0.3,0,0,0,0
984,date ('2020-07-03 00:00:00'),41,21094,2,10,1,0,8,5,0,0,0,34,26,37,0.0,0,22,0.3,0,0,0,0
1008,date ('2020-07-04 00:00:00'),42,21093,3,10,1,0,8,5,0,0,0,33,26,34,0.0,1,23,0.3,0,0,0,0
1032,date ('2020-07-05 00:00:00'),43,21092,3,11,1,0,8,5,0,1,0,35,33,36,0.0,1,24,0.3,1,1,0,0
1056,date ('2020-07-06 00:00:00'),44,21092,3,10,1,0,9,5,0,1,0,105,98,144,0.0,0,24,0.3,0,1,0,0
1080,date ('2020-07-07 00:00:00'),45,21091,3,11,1,0,9,6,0,1,0,118,135,149,0.0,1,25,0.3,0,1,0,0
1104,date ('2020-07-08 00:00:00'),46,21090,3,12,1,0,9,7,0,1,0,134,127,129,0.0,1,26,0.3,0,1,0,0
1128,date ('2020-07-09 00:00:00'),47,21090,2,13,1,0,9,7,0,1,0,130,104,119,0.0,0,26,0.3,0,1,0,0
1152,date ('2020-07-10 00:00:00'),48,21089,3,13,1,0,9,7,0,1,0,123,119,124,0.0,1,27,0.3,0,1,0,0
1176,date ('2020-07-11 00:00:00'),49,21089,3,12,1,0,10,6,0,1,0,134,135,115,0.0,0,27,0.3,0,1,0,0
1200,date ('2020-07-12 00:00:00'),50,21087,3,13,1,0,11,7,0,1,0,149,132,123,0.0,2,29,0.3,0,1,0,0
1224,date ('2020-07-13 00:00:00'),51,21087,1,15,1,0,11,8,0,1,0,139,126,121,0.0,0,29,0.3,0,1,0,0
1248,date ('2020-07-14 00:00:00'),52,21086,2,15,1,0,11,8,0,1,0,111,136,137,0.0,1,30,0.3,0,1,0,0
1272,date ('2020-07-15 00:00:00'),53,21085,3,14,1,0,12,8,0,1,0,152,151,118,0.0,1,31,0.3,0,1,0,0
1296,date ('2020-07-16 00:00:00'),54,21084,3,15,1,0,12,8,0,1,0,123,115,130,0.0,1,32,0.3,0,1,0,0
1320,date ('2020-07-17 00:00:00'),55,21084,2,16,1,0,12,9,0,1,0,121,141,144,0.0,0,32,0.3,0,1,0,0
1344,date ('2020-07-18 00:00:00'),56,21083,2,17,1,0,12,10,0,1,0,121,117,125,0.0,1,33,0.3,0,1,0,0
1368,date ('2020-07-19 00:00:00'),57,21083,2,16,1,0,13,9,0,1,0,128,131,136,0.0,0,33,0.3,0,1,0,0
1392,date ('2020-07-20 00:00:00'),58,21082,3,16,1,0,13,9,0,1,0,124,130,134,0.0,1,34,0.3,0,1,0,0
1416,date ('2020-07-21 00:00:00'),59,21081,4,15,1,0,14,9,0,1,0,150,132,125,0.0,1,35,0.3,0,1,0,0
1440,date ('2020-07-22 00:00:00'),60,21080,5,15,1,0,14,9,0,1,0,123,134,142,0.0,1,36,0.3,0,1,0,0
1464,date ('2020-07-23 00:00:00'),61,21080,4,15,1,0,14,10,0,1,1,124,141,129,0.0,0,36,0.3,0,1,1,1
1488,date ('2020-07-24 00:00:00'),62,21079,4,14,1,0,16,9,0,1,1,126,124,136,0.0,1,37,0.3,0,1,0,1
1512,date ('2020-07-25 00:00:00'),63,21078,4,14,1,0,17,10,0,0,1,119,129,129,0.0,1,38,0.3,0,1,0,1
1536,date ('2020-07-26 00:00:00'),64,21077,5,12,1,0,19,9,0,0,1,44,22,33,0.0,1,39,0.3,0,1,0,1
1560,date ('2020-07-27 00:00:00'),65,21076,6,11,1,0,20,8,0,0,1,31,29,33,0.0,1,40,0.3,0,1,0,1
1584,date ('2020-07-28 00:00:00'),66,21075,6,11,2,0,20,8,0,0,1,31,24,24,0.0,1,41,0.3,0,1,0,1
1608,date ('2020-07-29 00:00:00'),67,21075,5,12,2,0,20,9,0,0,1,27,30,29,0.0,0,41,0.3,0,1,0,1
1632,date ('2020-07-30 00:00:00'),68,21073,4,15,2,0,20,12,0,0,1,33,27,24,0.0,2,43,0.3,0,1,0,1
1656,date ('2020-07-31 00:00:00'),69,21072,5,15,2,0,20,12,0,0,1,33,41,28,0.0,1,44,0.3,0,1,0,1
1680,date ('2020-08-01 00:00:00'),70,21072,4,14,3,0,21,12,0,0,1,34,35,37,0.0,0,44,0.3,0,1,0,1
1704,date ('2020-08-02 00:00:00'),71,21071,5,12,3,0,23,10,0,0,1,29,33,28,0.0,1,45,0.3,0,1,0,1
1728,date ('2020-08-03 00:00:00'),72,21070,4,14,3,0,23,10,0,0,1,28,28,32,0.0,1,46,0.3,0,1,0,1
1752,date ('2020-08-04 00:00:00'),73,21070,4,14,3,0,23,10,0,0,1,42,30,24,0.0,0,46,0.3,0,1,0,1
1776,date ('2020-08-05 00:00:00'),74,21069,3,16,3,0,23,12,0,0,1,34,32,34,0.0,1,47,0.3,0,1,0,1
1800,date ('2020-08-06 00:00:00'),75,21069,3,14,3,0,25,11,0,0,1,33,25,40,0.0,0,47,0.3,0,1,0,1
1824,date ('2020-08-07 00:00:00'),76,21068,0,17,4,0,25,12,0,0,1,24,31,34,0.0,1,48,0.3,0,1,0,1
1848,date ('2020-08-08 00:00:00'),77,21067,1,17,4,0,25,12,0,0,1,33,25,24,0.0,1,49,0.3,0,1,0,1
1872,date ('2020-08-09 00:00:00'),78,21067,1,16,4,0,26,12,0,0,1,31,39,34,0.0,0,49,0.3,0,1,0,1
1896,date ('2020-08-10 00:00:00'),79,21067,1,16,4,0,26,12,0,0,1,26,28,43,0.0,0,49,0.3,0,1,0,1
1920,date ('2020-08-11 00:00:00'),80,21066,2,15,4,0,27,11,0,0,1,27,39,30,0.0,1,50,0.3,0,1,0,1
1944,date ('2020-08-12 00:00:00'),81,21065,3,15,4,0,27,11,0,0,1,35,31,34,0.0,1,51,0.3,0,1,0,1
1968,date ('2020-08-13 00:00:00'),82,21065,3,15,4,0,27,11,0,0,1,29,35,29,0.0,0,51,0.3,0,1,0,1
1992,date ('2020-08-14 00:00:00'),83,21064,3,15,4,0,28,11,1,0,1,44,36,33,0.0,1,52,0.3,0,1,0,1
2016,date ('2020-08-15 00:00:00'),84,21064,1,16,3,0,29,11,1,0,2,26,39,29,0.0,0,52,0.3,0,1,1,2
2040,date ('2020-08-16 00:00:00'),85,21063,2,15,2,0,31,10,1,0,2,37,26,36,0.0,1,53,0.3,0,1,0,2
2064,date ('2020-08-17 00:00:00'),86,21062,2,15,3,0,31,10,2,0,2,21,31,24,0.0,1,54,0.3,0,1,0,2
2088,date ('2020-08-18 00:00:00'),87,21061,2,14,3,0,33,9,2,0,2,33,32,41,0.0,1,55,0.3,0,1,0,2
2112,date ('2020-08-19 00:00:00'),88,21061,2,13,3,0,34,8,2,0,2,28,30,35,0.0,0,55,0.3,0,1,0,2
2136,date ('2020-08-20 00:00:00'),89,21061,2,13,2,0,34,8,1,0,3,28,30,38,0.0,0,55,0.3,0,1,1,3
2160,date ('2020-08-21 00:00:00'),90,21061,2,12,2,0,35,7,1,0,3,35,36,30,0.0,0,55,0.3,0,1,0,3
2184,date ('2020-08-22 00:00:00'),91,21060,2,12,2,0,36,6,1,1,3,36,35,32,0.0,1,56,0.3,1,2,0,3
2208,date ('2020-08-23 00:00:00'),92,21060,1,12,2,0,37,6,1,1,3,124,115,131,0.0,0,56,0.3,0,2,0,3
2232,date ('2020-08-24 00:00:00'),93,21059,2,12,2,0,37,6,1,1,3,143,150,121,0.0,1,57,0.3,0,2,0,3
2256,date ('2020-08-25 00:00:00'),94,21059,2,11,2,0,38,6,1,1,3,118,131,140,0.0,0,57,0.3,0,2,0,3
2280,date ('2020-08-26 00:00:00'),95,21058,3,11,2,0,38,6,1,1,3,127,132,110,0.0,1,58,0.3,0,2,0,3
2304,date ('2020-08-27 00:00:00'),96,21056,3,13,2,0,38,7,1,1,3,130,153,131,0.0,2,60,0.3,0,2,0,3
2328,date ('2020-08-28 00:00:00'),97,21056,3,13,2,0,38,7,1,1,3,139,131,132,0.0,0,60,0.3,0,2,0,3
2352,date ('2020-08-29 00:00:00'),98,21056,3,13,2,0,38,7,1,1,3,136,107,108,0.0,0,60,0.3,0,2,0,3
2376,date ('2020-08-30 00:00:00'),99,21056,2,13,1,0,40,7,1,1,3,118,128,129,0.0,0,60,0.3,0,2,0,3
2400,date ('2020-08-31 00:00:00'),100,21055,2,14,1,0,40,7,1,1,3,142,118,141,0.0,1,61,0.3,0,2,0,3
2424,date ('2020-09-01 00:00:00'),101,21055,2,14,1,0,40,7,1,1,3,137,127,120,0.0,0,61,0.3,0,2,0,3
2448,date ('2020-09-02 00:00:00'),102,21055,0,16,1,0,40,7,1,1,3,142,121,112,0.0,0,61,0.3,0,2,0,3
2472,date ('2020-09-03 00:00:00'),103,21054,1,15,1,0,41,6,1,1,3,159,129,117,0.0,1,62,0.3,0,2,0,3
2496,date ('2020-09-04 00:00:00'),104,21053,2,13,1,0,43,5,1,1,3,152,130,120,0.0,1,63,0.3,0,2,0,3
2520,date ('2020-09-05 00:00:00'),105,21053,2,13,0,0,44,5,0,1,3,128,136,112,0.0,0,63,0.3,0,2,0,3
2544,date ('2020-09-06 00:00:00'),106,21052,3,13,0,0,44,5,0,1,3,135,120,125,0.0,1,64,0.3,0,2,0,3
2568,date ('2020-09-07 00:00:00'),107,21052,2,14,0,0,44,5,0,2,3,122,133,143,0.0,0,64,0.5,1,3,0,3
2592,date ('2020-09-08 00:00:00'),108,21051,3,13,0,0,44,5,0,2,4,219,234,203,0.0,1,65,0.5,0,3,1,4
2616,date ('2020-09-09 00:00:00'),109,21050,3,14,0,0,44,5,0,2,4,279,309,295,0.0,1,66,0.5,0,3,0,4
2640,date ('2020-09-10 00:00:00'),110,21049,4,14,0,0,44,5,0,2,4,343,348,358,0.0,1,67,0.5,0,3,0,4
2664,date ('2020-09-11 00:00:00'),111,21048,4,14,0,0,45,6,0,2,4,430,418,446,0.0,1,68,0.5,0,3,0,4
2688,date ('2020-09-12 00:00:00'),112,21048,3,14,0,0,46,5,0,2,4,529,518,512,0.0,0,68,0.5,0,3,0,4
2712,date ('2020-09-13 00:00:00'),113,21048,2,13,0,0,48,4,0,2,4,614,595,629,0.0,0,68,0.5,0,3,0,4
2736,date ('2020-09-14 00:00:00'),114,21046,3,14,0,0,48,5,0,2,4,664,719,756,0.0,2,70,0.5,0,3,0,4
2760,date ('2020-09-15 00:00:00'),115,21045,3,13,0,0,50,3,0,2,4,816,851,796,0.0,1,71,0.5,0,3,0,4
2784,date ('2020-09-16 00:00:00'),116,21045,3,12,0,0,51,3,0,2,4,906,919,1008,0.0,0,71,0.5,0,3,0,4
2808,date ('2020-09-17 00:00:00'),117,21044,3,13,0,0,51,4,0,2,4,1046,1037,1027,0.0,1,72,0.5,0,3,0,4
2832,date ('2020-09-18 00:00:00'),118,21043,4,12,0,0,52,4,0,2,4,1102,1118,1143,0.0,1,73,0.5,0,3,0,4
2856,date ('2020-09-19 00:00:00'),119,21042,4,12,0,0,53,3,0,2,4,1224,1234,1260,0.0,1,74,0.5,0,3,0,4
